expt_id,gDNA_well_id,Location_Code,Date,Sex,mosquito_id,notes,FreezerBox,Tube.Info,collected_outside
65,C04,PTA257,2/11/2014,M,IQT00451,,3.L08,,no
65,D04,PTA312,2/20/2014,M,IQT00452,,3.G07,,no
65,E04,PTA145,4/16/2014,M,IQT00453,,,,no
65,F04,PTB870,4/14/2014,M,IQT00454,,,,no
65,G04,SAB439,4/4/2014,M,IQT00455,,,,no
65,H04,PTA035,4/29/2014,M,IQT00456,,,,no
65,A05,PTB630,4/14/2014,M,IQT00457,,,,no
65,B05,PTB728,4/14/2014,M,IQT00458,,,,no
65,C05,PTB830,5/20/2014,M,IQT00459,,,,no
65,D05,PTB769,5/13/2014,M,IQT00460,,,,no
65,E05,PTA484,5/22/2014,M,IQT00461,,,,no
65,F05,PTA875,5/8/2014,M,IQT00462,,,,no
65,G05,PTA836,5/14/2014,M,IQT00463,,,,no
65,H05,PTE141A,5/7/2014,M,IQT00464,,,,no
65,A06,PTB915,4/15/2014,M,IQT00465,,,,no
65,B06,PTG219,4/16/2014,M,IQT00466,,,,no
65,C06,PTA826B,5/13/2014,M,IQT00467,,,,no
65,D06,PTB244A,5/20/2014,M,IQT00468,location code is correct,,,no
65,E06,PTA823A,5/13/2014,M,IQT00469,,,,no
65,F06,PTB352,5/13/2014,M,IQT00470,,,,no
65,G06,PTA234,5/7/2014,M,IQT00471,,,,no
65,H06,PTA793,5/28/2014,M,IQT00472,,,,no
65,A07,PTB892B,6/10/2014,M,IQT00473,,,,no
65,B07,PTE038B,6/5/2014,M,IQT00474,,,,no
65,C07,PTA490,6/19/2014,M,IQT00475,,,,no
65,D07,PTA157A,6/16/2014,M,IQT00476,,,,no
65,E07,PTE148,6/9/2014,M,IQT00477,,,,no
65,F07,PTD404,6/18/2014,M,IQT00478,,,,no
65,G07,SA374,7/3/2014,M,IQT00479,,,,no
65,H07,PTA353,7/23/2014,M,IQT00480,,,,no
65,A08,PTA007,6/17/2014,M,IQT00481,,,,no
65,B08,PTA115,6/17/2014,M,IQT00482,,,,no
65,C08,PTB714,6/4/2014,M,IQT00483,,,,no
65,D08,PTB349A,6/4/2014,M,IQT00484,,,,no
65,E08,PTB038,6/3/2014,M,IQT00485,,,,no
65,F08,PTA054,6/17/2014,M,IQT00486,,,,no
65,G08,PTA472A,7/3/2014,M,IQT00487,,,,no
65,H08,PTB119A,7/21/2014,M,IQT00488,,,,no
65,A09,PTB387,7/21/2014,M,IQT00489,,,,no
65,B09,PTB055,7/21/2014,M,IQT00490,,,,no
65,C09,PTA311,7/22/2014,M,IQT00491,,,,no
65,D09,PTB678B,7/3/2014,M,IQT00492,location code is correct,,,no
65,E09,PTE096,8/20/2014,M,IQT00493,,,,no
65,F09,PTB795,8/8/2014,M,IQT00494,,,,no
65,G09,PTA673,8/18/2014,M,IQT00495,,,,no
65,H09,PTA437A,8/7/2014,M,IQT00496,,,,no
65,A10,PTA918,7/22/2014,M,IQT00497,,,,no
65,B10,PTA552,7/24/2014,M,IQT00498,,,,no
65,C10,PTB342,7/21/2014,M,IQT00499,,,,no
65,D10,PTG225B,7/1/2014,M,IQT00500,,,,no
65,E10,PTA207,8/6/2014,M,IQT00501,,,,no
65,F10,PTA141,8/8/2014,M,IQT00502,,,,no
65,G10,PTA971B,8/11/2014,M,IQT00503,,,,no
65,H10,PTA288,8/6/2014,M,IQT00504,,,,no
65,A11,PTA759,8/7/2014,M,IQT00505,,,,no
65,B11,PTE047,8/11/2014,M,IQT00506,,,,no
65,C11,PTA632,10/15/2014,M,IQT00507,,,,no
65,D11,PTA651,10/21/2014,M,IQT00508,,,,no
65,E11,PTG215,10/28/2014,M,IQT00509,,,,no
65,F11,PTA534B,10/23/2014,M,IQT00510,,,,no
65,G11,PTA691,10/27/2014,M,IQT00511,,,,no
65,H11,PTA420B,10/24/2014,M,IQT00512,,,,no
65,A12,PTA740,8/18/2014,M,IQT00513,,,,no
65,B12,PTA351,8/11/2014,M,IQT00514,,,,no
65,C12,PTA511,10/17/2014,M,IQT00515,,,,no
65,D12,PTB337,10/28/2014,M,IQT00516,location code is correct,,,no
65,E12,TA011,10/3/2014,M,IQT00517,,,,no
65,F12,PTA524,10/17/2014,M,IQT00518,,,,no
65,G12,PTA249,10/27/2014,M,IQT00519,,,,no
65,H12,PTA761-780,10/28/2014,M,IQT00520,,,,no
66,A01,PTA340,1/1/1990,M,IQT00521,,,,no
66,B01,PTA645,1/29/2014,M,IQT00522,,,,no
66,C01,PTA645,1/29/2014,M,IQT00523,,,,no
66,D01,PTA075,1/27/2014,M,IQT00524,,,,no
66,E01,PTA397,1/27/2014,M,IQT00525,,,,no
66,F01,PTA497,1/17/2014,M,IQT00526,,,,no
66,G01,PTA420A,1/16/2014,M,IQT00527,,1.A01,,no
66,H01,PTA660B,1/18/2014,M,IQT00528,,1.A04,,no
66,A02,PTA645,1/29/2014,M,IQT00529,,,,no
66,B02,PTA645,1/29/2014,M,IQT00530,,,,no
66,C02,PTA075,1/27/2014,M,IQT00531,,,,no
66,D02,PTA075,1/27/2014,M,IQT00532,,,,no
66,E02,PTA397,1/27/2014,M,IQT00533,,,,no
66,F02,PTA497,1/17/2014,M,IQT00534,,,,no
66,G02,PTA999A,1/15/2014,M,IQT00535,,1.A03,,no
66,H02,PTA104,1/22/2014,M,IQT00536,,1.A05,,no
66,A03,PTA104,1/22/2014,M,IQT00537,,1.A05,,no
66,B03,PTA382,1/16/2014,M,IQT00538,location code is correct,1.A07,,no
66,C03,PTA461,1/17/2014,M,IQT00539,,1.A09,,no
66,D03,PTA371,1/16/2014,M,IQT00540,,1.B02,,no
66,E03,PTA964A,1/14/2014,M,IQT00541,,1.B04,,no
66,F03,PTA823A,1/10/2014,M,IQT00542,,1.B09,,no
66,G03,PTA793,1/10/2014,M,IQT00543,,1.B10,,no
66,H03,PTA454,1/16/2014,M,IQT00544,,1.C01,,no
66,A04,PTA923,1/13/2014,M,IQT00545,,1.A06,,no
66,B04,PTA326,1/21/2014,M,IQT00546,,1.A08,,no
66,C04,PTA137,1/28/2014,M,IQT00547,,1.B01,,no
66,D04,PTA246,1/21/2014,M,IQT00548,,1.B03,,no
66,E04,PTB004A,1/8/2014,M,IQT00549,,1.B08,,no
66,F04,PTA793,1/10/2014,M,IQT00550,,1.B10,,no
66,G04,PTA902,1/13/2014,M,IQT00551,,1.B12,,no
66,H04,PTA454,1/16/2014,M,IQT00552,,1.C01,,no
66,A05,PTA454,1/16/2014,M,IQT00553,,1.C01,,no
66,B05,PTB058,1/31/2014,M,IQT00554,,1.C02,,no
66,C05,PTA651,1/15/2014,M,IQT00555,,1.C05,,no
66,D05,PTD430,1/28/2014,M,IQT00556,,1.C07,,no
66,E05,MYA381,1/31/2014,M,IQT00557,,1.C08,,no
66,F05,PTB190,1/7/2014,M,IQT00558,,1.C09,,no
66,G05,PTA510,1/17/2014,M,IQT00559,location code is correct,1.C11,,no
66,H05,PTB635,1/8/2014,M,IQT00560,,1.C12,,no
66,A06,PTB058,1/31/2014,M,IQT00561,,1.C02,,no
66,B06,PTA651,1/15/2014,M,IQT00562,,1.C05,,no
66,C06,PTA206,1/22/2014,M,IQT00563,,1.C06,,no
66,D06,MYA381,1/31/2014,M,IQT00564,,1.C08,,no
66,E06,PTB190,1/7/2014,M,IQT00565,,1.C09,,no
66,F06,PTA599,1/31/2014,M,IQT00566,,1.C10,,no
66,G06,PTA510,1/17/2014,M,IQT00567,location code is correct,1.C11,,no
66,H06,PTB959,1/24/2014,M,IQT00568,,1.D02,,no
66,A07,PTE152A,1/27/2014,M,IQT00569,,1.D05,,no
66,B07,PTA994,1/15/2014,M,IQT00570,,1.D06,,no
66,C07,PTB958A,1/24/2014,M,IQT00571,,1.D08,,no
66,D07,PTB779,1/22/2014,M,IQT00572,,1.D09,,no
66,E07,PTA144,1/28/2014,M,IQT00573,,1.D10,,no
66,F07,PTA223,1/22/2014,M,IQT00574,location code is correct,1.D12,,no
66,G07,PTA538,1/29/2014,M,IQT00575,,100,,no
66,H07,PTB119,1/9/2014,M,IQT00576,,10000,,no
66,A08,PTA994,1/15/2014,M,IQT00577,,1.D06,,no
66,B08,PTA759,1/13/2014,M,IQT00578,,1.D07,,no
66,C08,PTB958A,1/24/2014,M,IQT00579,,1.D08,,no
66,D08,PTA144,1/28/2014,M,IQT00580,,1.D10,,no
66,E08,PTA649B,1/29/2014,M,IQT00581,,1.D11,,no
66,F08,PTB707,1/9/2014,M,IQT00582,,10,,no
66,G08,PTE043A,1/23/2014,M,IQT00583,,1000,,no
66,H08,PTA496,1/17/2014,M,IQT00584,,1000000,,no
66,A09,PTA117,1/9/2014,M,IQT00585,,10000000,,no
66,B09,PTA867A,1/30/2014,M,IQT00586,,100000000,,no
66,C09,PTA406,1/16/2014,M,IQT00587,,10000000000,,no
66,D09,PTA256A,1/16/2014,M,IQT00588,,1.00E+12,,no
66,E09,PTA204A,1/22/2014,M,IQT00589,,1.F03,,no
66,F09,PTB656,1/8/2014,M,IQT00590,,1.F04,,no
66,G09,PTE120,1/27/2014,M,IQT00591,,1.F06,,no
66,H09,PTA395,1/15/2014,M,IQT00592,,1.F07,,no
66,A10,PTA117,1/9/2014,M,IQT00593,,10000000,,no
66,B10,PTB949,1/24/2014,M,IQT00594,,1000000000,,no
66,C10,PTB815,1/22/2014,M,IQT00595,,1.00E+11,,no
66,D10,PTA289,1/21/2014,M,IQT00596,,1.F02,,no
66,E10,PTA204A,1/22/2014,M,IQT00597,,1.F03,,no
66,F10,PTA180,1/23/2014,M,IQT00598,,1.F05,,no
66,G10,PTA395,1/15/2014,M,IQT00599,,1.F07,,no
66,H10,PTA964C,1/14/2014,M,IQT00600,,1.F08,,no
66,A11,PTA261C,1/17/2014,M,IQT00601,,1.F09,,no
66,B11,PTE180,1/24/2014,M,IQT00602,,1.F12,,no
66,C11,PTE180,1/24/2014,M,IQT00603,,1.F12,,no
66,D11,PTA198,1/22/2014,M,IQT00604,,1.G02,,no
66,E11,PTB684,1/7/2014,M,IQT00605,location code is correct,1.G04,,no
66,F11,PTB862,1/30/2014,M,IQT00606,,1.G06,,no
66,G11,PTA185A,1/23/2014,M,IQT00607,,1.G08,,no
66,H11,PTA399,1/16/2014,M,IQT00608,,1.G10,,no
66,A12,PTB032,1/8/2014,M,IQT00609,,1.F10,,no
66,B12,PTE180,1/24/2014,M,IQT00610,,1.F12,,no
66,C12,PTB241,1/23/2014,M,IQT00611,,1.G01,,no
66,D12,PTB894B,1/24/2014,M,IQT00612,,1.G03,,no
66,E12,PTA330C,1/16/2014,M,IQT00613,,1.G05,,no
66,F12,PTA120,2/3/2014,M,IQT00614,,1.G07,,no
66,G12,PTA399,1/16/2014,M,IQT00615,,1.G10,,no
66,H12,PTA452,1/16/2014,M,IQT00616,,1.H01,,no
67,A01,PTB387,1/8/2014,M,IQT00617,,1.H02,,no
67,B01,PTA808E,1/10/2014,M,IQT00618,,1.H04,,no
67,C01,PTA428,1/21/2014,M,IQT00619,,1.H05,,no
67,D01,PTA084C,1/27/2014,M,IQT00620,,1.H07,,no
67,E01,PTD428,1/28/2014,M,IQT00621,,1.H09,,no
67,F01,PTB871,1/24/2014,M,IQT00622,,1.H11,,no
67,G01,PTA830,1/10/2014,M,IQT00623,,1.I01,,no
67,H01,PTA830,1/10/2014,M,IQT00624,,1.I01,,no
67,A02,PTE142,1/27/2014,M,IQT00625,,1.H03,,no
67,B02,PTA808E,1/10/2014,M,IQT00626,,1.H04,,no
67,C02,PTA428,1/21/2014,M,IQT00627,,1.H05,,no
67,D02,PTB321,1/9/2014,M,IQT00628,,1.H08,,no
67,E02,PTB746,1/30/2014,M,IQT00629,,1.H10,,no
67,F02,PTA539,1/29/2014,M,IQT00630,,1.H12,,no
67,G02,PTA830,1/10/2014,M,IQT00631,,1.I01,,no
67,H02,PTA506,1/12/2014,M,IQT00632,,1.I03,,no
67,A03,PTA038,1/27/2014,M,IQT00633,,1.I04,,no
67,B03,PTA237A,1/21/2014,M,IQT00634,,1.I06,,no
67,C03,PTA999F,1/18/2014,M,IQT00635,,1.I07,,no
67,D03,PTA103,1/22/2014,M,IQT00636,,1.I08,,no
67,E03,PTA549,1/29/2014,M,IQT00637,,1.I09,,no
67,F03,PTA679,1/15/2014,M,IQT00638,,1.I11,,no
67,G03,PTB671B,1/8/2014,M,IQT00639,,1.J02,,no
67,H03,PTA352,1/16/2014,M,IQT00640,,1.J03,,no
67,A04,PTE112,1/27/2014,M,IQT00641,,1.I05,,no
67,B04,PTA999F,1/18/2014,M,IQT00642,,1.I07,,no
67,C04,PTA999F,1/18/2014,M,IQT00643,,1.I07,,no
67,D04,PTA103,1/22/2014,M,IQT00644,,1.I08,,no
67,E04,PTA467,1/13/2014,M,IQT00645,,1.I10,,no
67,F04,PTB671B,1/8/2014,M,IQT00646,,1.J02,,no
67,G04,PTA352,1/16/2014,M,IQT00647,,1.J03,,no
67,H04,PTB686A,2/3/2014,M,IQT00648,,1.J04,,no
67,A05,PTA261E,1/17/2014,M,IQT00649,,1.J05,,no
67,B05,PTA764,1/10/2014,M,IQT00650,,1.J06,,no
67,C05,PTB323A,1/9/2014,M,IQT00651,,1.J09,,no
67,D05,PTA637,1/15/2014,M,IQT00652,,1.J10,,no
67,E05,PTA637,1/15/2014,M,IQT00653,,1.J10,,no
67,F05,PTE114,1/27/2014,M,IQT00654,,1.J12,,no
67,G05,PTA625A,1/15/2014,M,IQT00655,,1.K03,,no
67,H05,PTB343,1/9/2014,M,IQT00656,,1.K05,,no
67,A06,PTA261E,1/17/2014,M,IQT00657,,1.J05,,no
67,B06,PTB112B,1/9/2014,M,IQT00658,,1.J07,,no
67,C06,PTA637,1/15/2014,M,IQT00659,,1.J10,,no
67,D06,PTA637,1/15/2014,M,IQT00660,,1.J10,,no
67,E06,PTA250,1/21/2014,M,IQT00661,,1.J11,,no
67,F06,PTA320,1/21/2014,M,IQT00662,,1.K02,,no
67,G06,PTB343,1/9/2014,M,IQT00663,,1.K05,,no
67,H06,PTB714,1/9/2014,M,IQT00664,,1.K06,,no
67,A07,PTB047,1/8/2014,M,IQT00665,,1.K07,,no
67,B07,PTB047,1/8/2014,M,IQT00666,,1.K07,,no
67,C07,PTA369,1/16/2014,M,IQT00667,,1.K09,,no
67,D07,PTE103,1/27/2014,M,IQT00668,,1.K11,,no
67,E07,PTA594,1/15/2014,M,IQT00669,,1.K12,,no
67,F07,MY949,1/31/2014,M,IQT00670,,1.L09,,no
67,G07,PTA350B,1/16/2014,M,IQT00671,,1.L10,,no
67,H07,PTB324,1/9/2014,M,IQT00672,,1.L12,,no
67,A08,PTB047,1/8/2014,M,IQT00673,,1.K07,,no
67,B08,PTA717,1/15/2014,M,IQT00674,,1.K08,,no
67,C08,PTE103,1/27/2014,M,IQT00675,,1.K11,,no
67,D08,PTE103,1/27/2014,M,IQT00676,,1.K11,,no
67,E08,PTA255,1/21/2014,M,IQT00677,,1.L04,,no
67,F08,MY949,1/31/2014,M,IQT00678,,1.L09,,no
67,G08,PTA350B,1/16/2014,M,IQT00679,,1.L10,,no
67,H08,PTB624,1/7/2014,M,IQT00680,,2.A01,,no
67,A09,PTA822,1/10/2014,M,IQT00681,,2.A02,,no
67,B09,PTB365A,1/8/2014,M,IQT00682,,2.A03,,no
67,C09,PTG205,1/21/2014,M,IQT00683,,2.A06,,no
67,D09,PTE042B,1/23/2014,M,IQT00684,,2.A07,,no
67,E09,PTA843A,1/10/2014,M,IQT00685,,2.A08,,no
67,F09,PTB412,1/28/2014,M,IQT00686,,2.A10,,no
67,G09,PTA874,1/13/2014,M,IQT00687,,2.B02,,no
67,H09,PTA200,1/22/2014,M,IQT00688,,2.B03,,no
67,A10,PTB365A,1/8/2014,M,IQT00689,,2.A03,,no
67,B10,PTB671A,1/30/2014,M,IQT00690,,2.A04,,no
67,C10,PTG205,1/21/2014,M,IQT00691,,2.A06,,no
67,D10,PTA843A,1/10/2014,M,IQT00692,,2.A08,,no
67,E10,PTA439,1/16/2014,M,IQT00693,,2.A09,,no
67,F10,PTA495,1/17/2014,M,IQT00694,,2.A12,,no
67,G10,PTA200,1/22/2014,M,IQT00695,,2.B03,,no
67,H10,PTA966,1/14/2014,M,IQT00696,,2.B04,,no
67,A11,PTA721A,1/31/2014,M,IQT00697,,2.B05,,no
67,B11,PTB706,1/31/2014,M,IQT00698,,2.B08,,no
67,C11,PTA644,1/15/2014,M,IQT00699,,2.B10,,no
67,D11,PTA644,1/15/2014,M,IQT00700,,2.B10,,no
67,E11,PTB350,1/9/2014,M,IQT00701,,2.B11,,no
67,F11,PTA265,1/17/2014,M,IQT00702,,2.B12,,no
67,G11,PTB917,1/24/2014,M,IQT00703,,2.C02,,no
67,H11,PTB523B,1/9/2014,M,IQT00704,,2.C03,,no
67,A12,PTE151,1/27/2014,M,IQT00705,,2.B07,,no
67,B12,PTA511,1/29/2014,M,IQT00706,,2.B09,,no
67,C12,PTA644,1/15/2014,M,IQT00707,,2.B10,,no
67,D12,PTA644,1/15/2014,M,IQT00708,,2.B10,,no
67,E12,PTA265,1/17/2014,M,IQT00709,,2.B12,,no
67,F12,PTA570,1/28/2014,M,IQT00710,,2.C01,,no
67,G12,PTB917,1/24/2014,M,IQT00711,,2.C02,,no
67,H12,PTA736,1/13/2014,M,IQT00712,,2.C04,,no
73,A01,PTB391,1/7/2014,M,IQT00713,,,,no
73,B01,PTB391,1/7/2014,M,IQT00714,,,,no
73,C01,PTE043B,1/23/2014,M,IQT00715,,,,no
73,D01,PTE043B,1/23/2014,M,IQT00716,,,,no
73,E01,PTE043B,1/23/2014,M,IQT00717,,,,no
73,F01,PTE043B,1/23/2014,M,IQT00718,,,,no
73,G01,PTA459,1/17/2014,M,IQT00719,,,,no
73,H01,PTA089,1/28/2014,M,IQT00720,,,,no
73,A02,PTA893,1/13/2014,M,IQT00721,,,,no
73,B02,PTA893,1/13/2014,M,IQT00722,,,,no
73,C02,PTA325B,1/21/2014,M,IQT00723,,,,no
73,D02,PTA907B,1/30/2014,M,IQT00724,,,,no
73,E02,PTA907B,1/30/2014,M,IQT00725,,,,no
73,F02,PTB962,1/24/2014,M,IQT00726,,,,no
73,G02,PTB962,1/24/2014,M,IQT00727,,,,no
73,H02,PTB962,1/24/2014,M,IQT00728,,,,no
73,A03,PTA900,1/30/2014,M,IQT00729,,,,no
73,B03,PTA924A,1/14/2014,M,IQT00730,,,,no
73,C03,PTA027,1/27/2014,M,IQT00731,,,,no
73,D03,PTA863,1/13/2014,M,IQT00732,,,,no
73,E03,PTE095,2/19/2014,M,IQT00733,,,,no
73,F03,PTB849,1/23/2014,M,IQT00734,,,,no
73,G03,PTA462,1/17/2014,M,IQT00735,,,,no
73,H03,PTA912,1/30/2014,M,IQT00736,,,,no
73,A04,PTA912,1/30/2014,M,IQT00737,,,,no
73,B04,PTA468C,1/17/2014,M,IQT00738,,,,no
73,C04,PTA675,1/18/2014,M,IQT00739,,,,no
73,D04,PTA055,1/27/2014,M,IQT00740,,,,no
73,E04,PTA604,1/15/2014,M,IQT00741,,,,no
73,F04,PTB405,1/31/2014,M,IQT00742,,,,no
73,G04,PTB898A,1/24/2014,M,IQT00743,,,,no
73,H04,PTB326,1/9/2014,M,IQT00744,,,,no
73,A05,PTA268,1/17/2014,M,IQT00745,,,,no
73,B05,PTA268,1/17/2014,M,IQT00746,,,,no
73,C05,PTA643,1/15/2014,M,IQT00747,,,,no
73,D05,PTB672,1/8/2014,M,IQT00748,,,,no
73,E05,PTA102,1/28/2014,M,IQT00749,,,,no
73,F05,PTA102,1/28/2014,M,IQT00750,,,,no
73,G05,PTA102,1/28/2014,M,IQT00751,,,,no
73,H05,PTB368,1/8/2014,M,IQT00752,,,,no
73,A06,PTB889,1/24/2014,M,IQT00753,,,,no
73,B06,PTB889,1/24/2014,M,IQT00754,,,,no
73,C06,PTE022,1/23/2014,M,IQT00755,,,,no
73,D06,PTA802,1/10/2014,M,IQT00756,,,,no
73,E06,PTA734,1/13/2014,M,IQT00757,,,,no
73,F06,PTA734,1/13/2014,M,IQT00758,,,,no
73,G06,PTA734,1/13/2014,M,IQT00759,,,,no
73,H06,PTA209,1/22/2014,M,IQT00760,,,,no
73,A07,PTA209,1/22/2014,M,IQT00761,,,,no
73,B07,PTA209,1/22/2014,M,IQT00762,,,,no
73,C07,PTA209,1/22/2014,M,IQT00763,,,,no
73,D07,PTA602,1/18/2014,M,IQT00764,,,,no
73,E07,PTB863,1/23/2014,M,IQT00765,,,,no
73,F07,PTB863,1/23/2014,M,IQT00766,,,,no
73,G07,PTA674,1/31/2014,M,IQT00767,,,,no
73,H07,PTE099,1/27/2014,M,IQT00768,,,,no
73,A08,PTA114,1/28/2014,M,IQT00769,,,,no
73,B08,PTA114,1/28/2014,M,IQT00770,,,,no
73,C08,PTB366B,1/8/2014,M,IQT00771,,,,no
73,D08,PTB799,1/22/2014,M,IQT00772,,,,no
73,E08,PTB727,1/22/2014,M,IQT00773,,,,no
73,F08,PTA366,1/16/2014,M,IQT00774,,,,no
73,G08,PTA368,1/16/2014,M,IQT00775,,,,no
73,H08,PTB589,1/8/2014,M,IQT00776,,,,no
73,A09,PTA903D,1/13/2014,M,IQT00777,,,,no
73,B09,PTA903D,1/13/2014,M,IQT00778,,,,no
73,C09,PTA903D,1/13/2014,M,IQT00779,,,,no
73,D09,PTA999E,1/15/2014,M,IQT00780,,,,no
73,E09,PTA803,1/10/2014,M,IQT00781,,,,no
73,F09,PTB721B,1/22/2014,M,IQT00782,,,,no
73,G09,PTB721B,1/22/2014,M,IQT00783,,,,no
73,H09,PTA107B,1/28/2014,M,IQT00784,,,,no
73,A10,PTA548B,1/29/2014,M,IQT00785,,,,no
73,B10,PTA930,1/14/2014,M,IQT00786,,,,no
73,C10,PTB440A,1/24/2014,M,IQT00787,,,,no
73,D10,PTA998,1/15/2014,M,IQT00788,,,,no
73,E10,PTA831,1/10/2014,M,IQT00789,,,,no
73,F10,PTA831,1/10/2014,M,IQT00790,,,,no
73,G10,PTA831,1/10/2014,M,IQT00791,,,,no
73,H10,PTA831,1/10/2014,M,IQT00792,,,,no
73,A11,PTA785,1/10/2014,M,IQT00793,,,,no
73,B11,PTA785,1/10/2014,M,IQT00794,,,,no
73,C11,PTA785,1/10/2014,M,IQT00795,,,,no
73,D11,PTA106A,1/25/2014,M,IQT00796,,,,no
73,E11,PTA134-135,1/28/2014,M,IQT00797,,,,no
73,F11,PTA860,1/13/2014,M,IQT00798,,,,no
73,G11,PTB886A,1/24/2014,M,IQT00799,,,,no
73,H11,PTA279,1/21/2014,M,IQT00800,,,,no
73,A12,PTA774,1/23/2014,M,IQT00801,,,,no
73,B12,PTE163A,1/30/2014,M,IQT00802,,,,no
73,C12,PTB748,1/30/2014,M,IQT00803,,,,no
73,D12,PTA340C,1/21/2014,M,IQT00804,,,,no
73,E12,PTA983,1/15/2014,M,IQT00805,,,,no
73,F12,PTA523B,1/29/2014,M,IQT00806,,,,no
73,G12,PTA111A,1/28/2014,M,IQT00807,,,,no
74,A01,PTA062,1/27/2014,M,IQT00808,,,,no
74,B01,PTB826,1/27/2014,M,IQT00809,,,,no
74,C01,PTE153,1/24/2014,M,IQT00810,,,,no
74,D01,PTA517,1/29/2014,M,IQT00811,,,,no
74,E01,PTA157,1/28/2014,M,IQT00812,,,,no
74,F01,PTA404,1/16/2014,M,IQT00813,,,,no
74,G01,PTB211,1/22/2014,M,IQT00814,,,,no
74,H01,PTB834,1/31/2014,M,IQT00815,,,,no
74,A02,PTD628,1/15/2014,M,IQT00816,,,,no
74,B02,PTE153,1/24/2014,M,IQT00817,,,,no
74,C02,PTE044,1/27/2014,M,IQT00818,,,,no
74,D02,PTD668,1/15/2014,M,IQT00819,,,,no
74,E02,PTA404,1/16/2014,M,IQT00820,,,,no
74,F02,PTA404,1/16/2014,M,IQT00821,,,,no
74,G02,PTB834,1/31/2014,M,IQT00822,,,,no
74,H02,PTB834,1/31/2014,M,IQT00823,,,,no
74,A03,PTA143,1/28/2014,M,IQT00824,,,,no
74,B03,PTD134,1/13/2014,M,IQT00825,,,,no
74,C03,PTD267,1/14/2014,M,IQT00826,,,,no
74,D03,PTE005B,1/23/2014,M,IQT00827,,,,no
74,E03,PTD955,1/23/2014,M,IQT00828,,,,no
74,F03,PTD428B,1/1/2014,M,IQT00829,,,,no
74,G03,PTA450,2/11/2014,M,IQT00830,,,,no
74,H03,PTA450,2/11/2014,M,IQT00831,,,,no
74,A04,PTD134,1/13/2014,M,IQT00832,,,,no
74,B04,PTD999H,1/13/2014,M,IQT00833,,,,no
74,C04,PTE134,1/27/2014,M,IQT00834,,,,no
74,D04,PTE005B,1/23/2014,M,IQT00835,,,,no
74,E04,PTD955,1/31/2014,M,IQT00836,,,,no
74,F04,PTA845,2/1/2014,M,IQT00837,,,,no
74,G04,PTA450,2/11/2014,M,IQT00838,,,,no
74,H04,PTB860,2/25/2014,M,IQT00839,,,,no
74,A05,PTB277,2/1/2014,M,IQT00840,,,,no
74,B05,PTA632,2/3/2014,M,IQT00841,,,,no
74,C05,PTA356B,2/4/2014,M,IQT00842,,,,no
74,D05,PTE156,2/1/2014,M,IQT00843,,,,no
74,E05,PTD102,2/28/2014,M,IQT00844,,,,no
74,F05,PTD102,2/28/2014,M,IQT00845,,,,no
74,G05,BGA083,2/11/2014,M,IQT00846,,,,no
74,H05,PTD744,2/4/2014,M,IQT00847,,,,no
74,A06,PTB277,2/1/2014,M,IQT00848,,,,no
74,B06,PTA632,2/3/2014,M,IQT00849,,,,no
74,C06,PTE156,2/1/2014,M,IQT00850,,,,no
74,D06,PTB121,2/18/2014,M,IQT00851,,,,no
74,E06,PTD102,2/28/2014,M,IQT00852,,,,no
74,F06,BGA083,2/11/2014,M,IQT00853,,,,no
74,G06,BGA083,2/11/2014,M,IQT00854,,,,no
74,H06,PTA261,2/26/2014,M,IQT00855,,,,no
74,A07,PTB808,2/3/2014,M,IQT00856,,,,no
74,B07,PTE,2/26/2014,M,IQT00857,,,,no
74,C07,PTE096,2/24/2014,M,IQT00858,,,,no
74,D07,PTA510,2/1/2014,M,IQT00859,,,,no
74,E07,PTA699,2/20/2014,M,IQT00860,,,,no
74,F07,PTD096,2/18/2014,M,IQT00861,,,,no
74,G07,PTD045,2/18/2014,M,IQT00862,,,,no
74,H07,PTA340B,2/19/2014,M,IQT00863,,,,no
74,A08,PTB808,2/3/2014,M,IQT00864,,,,no
74,B08,PTD041,2/18/2014,M,IQT00865,,,,no
74,C08,PTB122,2/1/2014,M,IQT00866,,,,no
74,D08,PTB449,2/11/2014,M,IQT00867,,,,no
74,E08,PTE008,2/6/2014,M,IQT00868,,,,no
74,F08,PTA288,2/3/2014,M,IQT00869,,,,no
74,G08,PTD045,2/18/2014,M,IQT00870,,,,no
74,H08,PTA867,2/1/2014,M,IQT00871,,,,no
74,A09,PTB964,2/1/2014,M,IQT00872,,,,no
74,B09,PTB964,2/1/2014,M,IQT00873,,,,no
74,C09,PTA342A,2/28/2014,M,IQT00874,,,,no
74,D09,PTA106,2/25/2014,M,IQT00875,,,,no
74,E09,PTD949,2/20/2014,M,IQT00876,,,,no
74,F09,PTD949,2/20/2014,M,IQT00877,,,,no
74,G09,PTD680,2/3/2014,M,IQT00878,,,,no
74,H09,PTB278,2/25/2014,M,IQT00879,,,,no
74,A10,PTB964,2/1/2014,M,IQT00880,,,,no
74,B10,PTA134,2/11/2014,M,IQT00881,,,,no
74,C10,PTA888,2/18/2014,M,IQT00882,,,,no
74,D10,PTB112B,2/18/2014,M,IQT00883,,,,no
74,E10,PTD949,2/20/2014,M,IQT00884,,,,no
74,F10,PTD680,2/3/2014,M,IQT00885,,,,no
74,G10,PTD680,2/3/2014,M,IQT00886,,,,no
